Track Name,Artist,Album,Thumbnail URL,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Paranoid - 2012 - Remaster,Black Sabbath,Paranoid (Remaster),https://i.scdn.co/image/ab67616d0000b273d5fccf9ce08b6a1e7d12a222,1Y373MqadDRtclJNdnUXVc,0.412,0.658,4.0,-12.051,0.0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,audio_features,1Y373MqadDRtclJNdnUXVc,spotify:track:1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/tracks/1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/audio-analysis/1Y373MqadDRtclJNdnUXVc,168406.0,4.0
Space Song,Beach House,Depression Cherry,https://i.scdn.co/image/ab67616d0000b2739b7190e673e46271b2754aab,7H0ya83CMmgFcOhw0UB6ow,0.508,0.792,0.0,-7.311,0.0,0.0297,0.229,0.124,0.145,0.601,147.067,audio_features,7H0ya83CMmgFcOhw0UB6ow,spotify:track:7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/tracks/7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/audio-analysis/7H0ya83CMmgFcOhw0UB6ow,320467.0,4.0
Slide (feat. Frank Ocean & Migos),"Calvin Harris, Frank Ocean, Migos",Slide (feat. Frank Ocean & Migos),https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,6gpcs5eMhJwax4mIfKDYQk,0.736,0.795,1.0,-3.299,0.0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,230813.0,4.0
Dynamite,Taio Cruz,Rokstarr,https://i.scdn.co/image/ab67616d0000b273a9006ae892a2255a865c0f7a,1DqdF42leyFIzqNDv9CjId,0.754,0.804,4.0,-3.177,1.0,0.0853,0.00332,0.0,0.0329,0.818,119.968,audio_features,1DqdF42leyFIzqNDv9CjId,spotify:track:1DqdF42leyFIzqNDv9CjId,https://api.spotify.com/v1/tracks/1DqdF42leyFIzqNDv9CjId,https://api.spotify.com/v1/audio-analysis/1DqdF42leyFIzqNDv9CjId,203867.0,4.0
Dancin (feat. Luvli) - Krono Remix,"Aaron Smith, Krono, Luvli",Dancin (feat. Luvli) [Krono Remix],https://i.scdn.co/image/ab67616d0000b273f7a3a5656060030a0d24855c,6WkJ2OK163XXS2oARUC9JM,0.72,0.741,10.0,-6.529,0.0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,audio_features,6WkJ2OK163XXS2oARUC9JM,spotify:track:6WkJ2OK163XXS2oARUC9JM,https://api.spotify.com/v1/tracks/6WkJ2OK163XXS2oARUC9JM,https://api.spotify.com/v1/audio-analysis/6WkJ2OK163XXS2oARUC9JM,198053.0,4.0
Unwritten,Natasha Bedingfield,Unwritten,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4,3U5JVgI2x4rDyHGObzJfNf,0.706,0.8,5.0,-6.333,1.0,0.0399,0.00584,0.0,0.0822,0.629,100.011,audio_features,3U5JVgI2x4rDyHGObzJfNf,spotify:track:3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf,259333.0,4.0
Espresso,Sabrina Carpenter,Short n' Sweet,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5,2HRqTpkrJO5ggZyyK6NPWz,0.699,0.776,0.0,-5.282,1.0,0.0293,0.131,5.36e-06,0.205,0.708,103.963,audio_features,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/tracks/2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/audio-analysis/2HRqTpkrJO5ggZyyK6NPWz,175459.0,4.0
Nonsense,Sabrina Carpenter,emails i can't send,https://i.scdn.co/image/ab67616d0000b273700f7bf79c9f063ad0362bdf,6dgUya35uo964z7GZXM07g,0.74,0.697,8.0,-4.912,1.0,0.034,0.0268,0.0,0.224,0.732,138.992,audio_features,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648.0,4.0
The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b,1ExfPZEiahqhLyajhybFeS,0.794,0.711,8.0,-5.124,0.0,0.0699,0.3,0.0,0.0955,0.955,174.915,audio_features,1ExfPZEiahqhLyajhybFeS,spotify:track:1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/tracks/1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/audio-analysis/1ExfPZEiahqhLyajhybFeS,189109.0,4.0
Softcore,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,2K7xn816oNHJZ0aVqdQsha,0.575,0.568,9.0,-5.509,0.0,0.03,0.0484,0.000417,0.286,0.37,93.986,audio_features,2K7xn816oNHJZ0aVqdQsha,spotify:track:2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/audio-analysis/2K7xn816oNHJZ0aVqdQsha,206280.0,4.0
Baby,"Justin Bieber, Ludacris",My World 2.0,https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a,6epn3r7S14KUqlReYr77hA,0.728,0.859,5.0,-5.237,0.0,0.137,0.0401,0.0,0.111,0.535,65.043,audio_features,6epn3r7S14KUqlReYr77hA,spotify:track:6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/audio-analysis/6epn3r7S14KUqlReYr77hA,214240.0,4.0
Heartless,The Weeknd,After Hours,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10.0,-5.507,0.0,0.15,0.0236,1e-06,0.156,0.252,170.083,audio_features,6bnF93Rx87YqUBLSgjiMU8,spotify:track:6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/tracks/6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/audio-analysis/6bnF93Rx87YqUBLSgjiMU8,198267.0,4.0
Truth Hurts,Lizzo,Cuz I Love You (Super Deluxe),https://i.scdn.co/image/ab67616d0000b2737bebcd2260ef90d7cb7ec0fb,3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,4.0,-3.046,0.0,0.114,0.11,0.0,0.123,0.412,158.087,audio_features,3HWzoMvoF3TQfYg4UPszDq,spotify:track:3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/tracks/3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/audio-analysis/3HWzoMvoF3TQfYg4UPszDq,173325.0,4.0
Lose Control,Teddy Swims,Lose Control,https://i.scdn.co/image/ab67616d0000b2731d856e66d33e22746c21a09c,6usohdchdzW9oML7VC4Uhk,0.561,0.604,9.0,-4.409,1.0,0.0337,0.199,1.9e-05,0.104,0.242,159.92,audio_features,6usohdchdzW9oML7VC4Uhk,spotify:track:6usohdchdzW9oML7VC4Uhk,https://api.spotify.com/v1/tracks/6usohdchdzW9oML7VC4Uhk,https://api.spotify.com/v1/audio-analysis/6usohdchdzW9oML7VC4Uhk,210689.0,3.0
Feliz Cumpleaños Ferxxo,Feid,Feliz Cumpleaños Ferxxo,https://i.scdn.co/image/ab67616d0000b273171b67f2647cf7fda88bbe35,3kUq4sBcmxhnOtNysZ9yrp,0.87,0.55,5.0,-5.537,1.0,0.0722,0.102,0.0,0.293,0.566,95.019,audio_features,3kUq4sBcmxhnOtNysZ9yrp,spotify:track:3kUq4sBcmxhnOtNysZ9yrp,https://api.spotify.com/v1/tracks/3kUq4sBcmxhnOtNysZ9yrp,https://api.spotify.com/v1/audio-analysis/3kUq4sBcmxhnOtNysZ9yrp,156400.0,4.0
Gata Only,"FloyyMenor, Cris Mj",Gata Only,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a,6XjDF6nds4DE2BBbagZol6,0.791,0.499,8.0,-8.472,0.0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,audio_features,6XjDF6nds4DE2BBbagZol6,spotify:track:6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/audio-analysis/6XjDF6nds4DE2BBbagZol6,222000.0,4.0
Tennessee Whiskey,Chris Stapleton,Traveller,https://i.scdn.co/image/ab67616d0000b273540fc1d083eac5bcff8dad21,3fqwjXwUGN6vbzIwvyFMhx,0.392,0.37,9.0,-10.888,1.0,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293.0,4.0
Bored,Billie Eilish,Bored,https://i.scdn.co/image/ab67616d0000b273e0f2af91be409aad81bba98c,04sN26COy28wTXYj3dMoiZ,0.614,0.318,7.0,-12.695,1.0,0.0478,0.896,0.00239,0.0795,0.112,119.959,audio_features,04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ,180933.0,4.0
The Way Life Goes (feat. Oh Wonder),"Lil Uzi Vert, Oh Wonder",Luv Is Rage 2,https://i.scdn.co/image/ab67616d0000b273aab4824c720639a6a2d7d932,2eAZfqOm4EnOF9VvN50Tyc,0.703,0.757,1.0,-3.612,1.0,0.05,0.617,0.0,0.106,0.696,82.008,audio_features,2eAZfqOm4EnOF9VvN50Tyc,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,221747.0,4.0
Es un Secreto,Plan B,House Of Pleasure,https://i.scdn.co/image/ab67616d0000b273913ef74e0272d688c512200b,7JwdbqIpiuWvGbRryKSuBz,0.841,0.783,6.0,-4.915,0.0,0.0432,0.106,2.49e-06,0.0528,0.514,94.989,audio_features,7JwdbqIpiuWvGbRryKSuBz,spotify:track:7JwdbqIpiuWvGbRryKSuBz,https://api.spotify.com/v1/tracks/7JwdbqIpiuWvGbRryKSuBz,https://api.spotify.com/v1/audio-analysis/7JwdbqIpiuWvGbRryKSuBz,190560.0,4.0
Sparks,Coldplay,Parachutes,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a,7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,1.0,-10.506,1.0,0.0281,0.748,0.0517,0.104,0.165,102.617,audio_features,7D0RhFcb3CrfPuTJ0obrod,spotify:track:7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod,227093.0,3.0
Let Me Love You,Mario,Turning Point,https://i.scdn.co/image/ab67616d0000b273c42212db6d665fab0c51d495,5WphWTUIfRe7x8NZss79cY,0.622,0.593,7.0,-8.352,0.0,0.0916,0.163,0.0,0.0979,0.607,94.364,audio_features,5WphWTUIfRe7x8NZss79cY,spotify:track:5WphWTUIfRe7x8NZss79cY,https://api.spotify.com/v1/tracks/5WphWTUIfRe7x8NZss79cY,https://api.spotify.com/v1/audio-analysis/5WphWTUIfRe7x8NZss79cY,249093.0,4.0
Often,The Weeknd,Beauty Behind The Madness,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,4PhsKqMdgMEUSstTDAmMpg,0.572,0.631,7.0,-9.836,0.0,0.0476,0.222,0.0,0.135,0.0713,134.078,audio_features,4PhsKqMdgMEUSstTDAmMpg,spotify:track:4PhsKqMdgMEUSstTDAmMpg,https://api.spotify.com/v1/tracks/4PhsKqMdgMEUSstTDAmMpg,https://api.spotify.com/v1/audio-analysis/4PhsKqMdgMEUSstTDAmMpg,249040.0,4.0
Vete,Bad Bunny,Vete,https://i.scdn.co/image/ab67616d0000b273c016a0629154588021d76cd7,5DxXgozhkPLgrbKFY91w0c,0.886,0.672,1.0,-4.394,1.0,0.188,0.0363,8.78e-06,0.101,0.526,91.976,audio_features,5DxXgozhkPLgrbKFY91w0c,spotify:track:5DxXgozhkPLgrbKFY91w0c,https://api.spotify.com/v1/tracks/5DxXgozhkPLgrbKFY91w0c,https://api.spotify.com/v1/audio-analysis/5DxXgozhkPLgrbKFY91w0c,192024.0,4.0
Thinkin Bout You,Frank Ocean,channel ORANGE,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,7DfFc7a6Rwfi3YQMRbDMau,0.721,0.339,0.0,-11.195,1.0,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747.0,4.0
LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",EL ÚLTIMO TOUR DEL MUNDO,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,2XIc1pqjXV3Cr2BQUGNBck,0.856,0.618,7.0,-4.892,1.0,0.286,0.0303,0.0,0.0866,0.391,81.993,audio_features,2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,203201.0,4.0
Piece Of Your Heart,"MEDUZA, Goodboys",MEDUZA,https://i.scdn.co/image/ab67616d0000b2738d7f3300dd80d2704664ff16,5RDUCbvwPZdmjFbhZ5EY4N,0.677,0.744,10.0,-6.806,0.0,0.0296,0.0405,0.000153,0.074,0.631,124.077,audio_features,5RDUCbvwPZdmjFbhZ5EY4N,spotify:track:5RDUCbvwPZdmjFbhZ5EY4N,https://api.spotify.com/v1/tracks/5RDUCbvwPZdmjFbhZ5EY4N,https://api.spotify.com/v1/audio-analysis/5RDUCbvwPZdmjFbhZ5EY4N,152913.0,4.0
Beautiful Things,Benson Boone,Beautiful Things,https://i.scdn.co/image/ab67616d0000b273bef221ea02a821e7feeda9cf,6tNQ70jh4OwmPGpYy6R2o9,0.472,0.471,10.0,-5.692,1.0,0.0603,0.151,0.0,0.14,0.219,105.029,audio_features,6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9,180304.0,3.0
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",The Idol Episode 4 (Music from the HBO Original Series),https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262,7CyPwkp0oE8Ro9Dd5CUDjW,0.264,0.64,8.0,-6.221,1.0,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,audio_features,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685.0,4.0
Please Please Please,Sabrina Carpenter,Short n' Sweet,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e,2tHwzyyOLoWSFqYNjeVMzj,0.675,0.586,9.0,-6.086,1.0,0.0531,0.257,0.0,0.104,0.621,107.015,audio_features,2tHwzyyOLoWSFqYNjeVMzj,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/tracks/2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/audio-analysis/2tHwzyyOLoWSFqYNjeVMzj,186365.0,4.0
Desesperados,"Rauw Alejandro, Chencho Corleone",VICE VERSA,https://i.scdn.co/image/ab67616d0000b273d9525f27b0a9e25b1fa21230,6mmPpaltUZK7xjNlBPQQ0p,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,6mmPpaltUZK7xjNlBPQQ0p,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,https://api.spotify.com/v1/tracks/6mmPpaltUZK7xjNlBPQQ0p,https://api.spotify.com/v1/audio-analysis/6mmPpaltUZK7xjNlBPQQ0p,224997.0,4.0
Stick Season,Noah Kahan,Stick Season,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,0mflMxspEfB0VbI1kyLiAv,0.664,0.5,9.0,-6.935,1.0,0.0651,0.799,0.0,0.0966,0.801,117.896,audio_features,0mflMxspEfB0VbI1kyLiAv,spotify:track:0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,182347.0,4.0
Exchange,Bryson Tiller,T R A P S O U L,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f,43PuMrRfbyyuz4QpZ3oAwN,0.525,0.433,6.0,-10.598,1.0,0.185,0.107,0.0,0.135,0.276,160.108,audio_features,43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,194613.0,4.0
I Was Never There,"The Weeknd, Gesaffelstein","My Dear Melancholy,",https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,1cKHdTo9u0ZymJdPGSh6nq,0.323,0.737,10.0,-4.008,1.0,0.0335,0.14,0.000162,0.163,0.156,112.923,audio_features,1cKHdTo9u0ZymJdPGSh6nq,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/tracks/1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/audio-analysis/1cKHdTo9u0ZymJdPGSh6nq,241067.0,4.0
Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",Wake Up in the Sky,https://i.scdn.co/image/ab67616d0000b2736e4366b5308fd1c5462eb3ab,0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4.0,-5.144,0.0,0.0485,0.00381,0.0,0.359,0.367,143.01,audio_features,0QIjsbm2fh1cJ45XO9eGqq,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,204665.0,4.0
vampire,Olivia Rodrigo,GUTS,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,1kuGVB7EU95pJObxwvfwKS,0.484,0.53,5.0,-5.821,1.0,0.0538,0.154,0.0,0.263,0.323,136.848,audio_features,1kuGVB7EU95pJObxwvfwKS,spotify:track:1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS,219724.0,4.0
My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10,3vkCueOmm7xQDoJ17W1Pm3,0.504,0.308,9.0,-14.958,1.0,0.0321,0.868,0.135,0.158,0.121,113.95,audio_features,3vkCueOmm7xQDoJ17W1Pm3,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3,137773.0,4.0
Strip That Down (feat. Quavo),"Liam Payne, Quavo",LP1,https://i.scdn.co/image/ab67616d0000b273373a46efca570f83dd78313f,29JrmE89KgRyCxBIzq2Ocw,0.873,0.495,6.0,-5.446,1.0,0.0518,0.199,0.0,0.0805,0.546,106.033,audio_features,29JrmE89KgRyCxBIzq2Ocw,spotify:track:29JrmE89KgRyCxBIzq2Ocw,https://api.spotify.com/v1/tracks/29JrmE89KgRyCxBIzq2Ocw,https://api.spotify.com/v1/audio-analysis/29JrmE89KgRyCxBIzq2Ocw,202062.0,4.0
The Next Episode,"Dr. Dre, Snoop Dogg",2001,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,4LwU4Vp6od3Sb08CsP99GC,0.922,0.909,10.0,-2.429,0.0,0.27,0.0281,0.0,0.0856,0.309,95.295,audio_features,4LwU4Vp6od3Sb08CsP99GC,spotify:track:4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507.0,4.0
DESPECHÁ,ROSALÍA,DESPECHÁ,https://i.scdn.co/image/ab67616d0000b2738f072024e0358fc5c62eba41,5ildQOEKmJuWGl2vRkFdYc,0.919,0.623,7.0,-6.521,1.0,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,audio_features,5ildQOEKmJuWGl2vRkFdYc,spotify:track:5ildQOEKmJuWGl2vRkFdYc,https://api.spotify.com/v1/tracks/5ildQOEKmJuWGl2vRkFdYc,https://api.spotify.com/v1/audio-analysis/5ildQOEKmJuWGl2vRkFdYc,157018.0,4.0
Snooze,SZA,SOS,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,0.551,5.0,-7.231,1.0,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,4iZ4pt7kvcaH6Yo8UoZ4s2,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800.0,4.0
Marry You,Bruno Mars,Doo-Wops & Hooligans,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b,22PMfvdz35fFKYnJyMn077,0.621,0.82,10.0,-4.865,1.0,0.0367,0.332,0.0,0.104,0.452,144.905,audio_features,22PMfvdz35fFKYnJyMn077,spotify:track:22PMfvdz35fFKYnJyMn077,https://api.spotify.com/v1/tracks/22PMfvdz35fFKYnJyMn077,https://api.spotify.com/v1/audio-analysis/22PMfvdz35fFKYnJyMn077,230192.0,4.0
20 Min,Lil Uzi Vert,Luv Is Rage 2 (Deluxe),https://i.scdn.co/image/ab67616d0000b273d5f96a807d04f42d0055d0f7,0uxSUdBrJy9Un0EYoBowng,0.773,0.75,8.0,-4.009,0.0,0.117,0.109,0.0,0.174,0.783,123.426,audio_features,0uxSUdBrJy9Un0EYoBowng,spotify:track:0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/tracks/0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/audio-analysis/0uxSUdBrJy9Un0EYoBowng,220587.0,4.0
Back To Black,Amy Winehouse,Back To Black (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b2738f52f321140e4a76ea720c52,3FAclTFfvUuQYnEsptbK8w,0.434,0.422,7.0,-13.964,0.0,0.0375,0.134,2.05e-05,0.0861,0.377,123.201,audio_features,3FAclTFfvUuQYnEsptbK8w,spotify:track:3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/audio-analysis/3FAclTFfvUuQYnEsptbK8w,241293.0,4.0
Wake Me Up Before You Go-Go,Wham!,Make It Big,https://i.scdn.co/image/ab67616d0000b273a2fc41b0dd6ce4f0d16a4c46,0ikz6tENMONtK6qGkOrU3c,0.62,0.573,0.0,-11.893,1.0,0.0423,0.271,0.0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,231333.0,4.0
Candy Shop,"50 Cent, Olivia",The Massacre,https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d,5D2mYZuzcgjpchVY1pmTPh,0.613,0.574,11.0,-7.961,1.0,0.467,0.0253,3.13e-05,0.38,0.755,125.18,audio_features,5D2mYZuzcgjpchVY1pmTPh,spotify:track:5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh,209107.0,5.0
Stole the Show,"Kygo, Parson James",Cloud Nine,https://i.scdn.co/image/ab67616d0000b27335590cb9280d5a1f5221ae1a,5masKPHeAOVNgxdLebIcK7,0.64,0.635,8.0,-7.565,0.0,0.226,0.271,0.0,0.319,0.475,100.034,audio_features,5masKPHeAOVNgxdLebIcK7,spotify:track:5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/tracks/5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/audio-analysis/5masKPHeAOVNgxdLebIcK7,223187.0,4.0
QLONA,"KAROL G, Peso Pluma",MAÑANA SERÁ BONITO (BICHOTA SEASON),https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03,5RqSsdzTNPX1uzkmlHCFvK,0.841,0.738,7.0,-7.455,0.0,0.307,0.52,0.0,0.0892,0.484,169.918,audio_features,5RqSsdzTNPX1uzkmlHCFvK,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK,172798.0,4.0
American Idiot,Green Day,American Idiot,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,1.0,-2.042,1.0,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,audio_features,6nTiIhLmQ3FWhvrGafw2zj,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,176346.0,4.0
